tubeID,lastStation,leftStation,nextStation,nextStationDistance
2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Thymio,682.5606313545326

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Deckelentnahme,671.2445881977075

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Deckelentnahme,641.9610012320817

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Deckelentnahme,616.828314842463

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Deckelentnahme,575.2908620966707

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Thymio,True,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
3,Deckelentnahme,False,Deckelentnahme,541.167670829363

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,
4,Thymio,False,Thymio,
